id_number,Division,Group,Department
21870,Division 1,1B, Laboratory Medicine
30854,Division 1,1B, Laboratory Medicine
59509,Division 1,1B, Laboratory Medicine
63001,Division 1,1B, Laboratory Medicine
53285,Division 1,1B, Laboratory Medicine
77537,Division 1,1B, Laboratory Medicine
72020,Division 1,1B, Laboratory Medicine
76032,Division 1,1B, Laboratory Medicine
13710,Division 1,1B, Laboratory Medicine
20220,Division 1,1B, Laboratory Medicine
9408,Division 1,1B, Laboratory Medicine
43638,Division 1,1B, Laboratory Medicine
30079,Division 1,1B, Laboratory Medicine
77052,Division 1,1B, Laboratory Medicine
74517,Division 1,1B, Laboratory Medicine
53544,Division 1,1B, Laboratory Medicine
43851,Division 1,1B, Laboratory Medicine
29663,Division 1,1B, Laboratory Medicine
74803,Division 1,1B, Laboratory Medicine
75750,Division 1,1B, Laboratory Medicine
44148,Division 1,1B, Laboratory Medicine
53764,Division 1,1B, Laboratory Medicine
53776,Division 1,1B, Laboratory Medicine
53817,Division 1,1B, Laboratory Medicine
75443,Division 1,1B, Laboratory Medicine
57237,Division 1,1B, Laboratory Medicine
26392,Division 1,1B, Laboratory Medicine
36247,Division 1,1B, NEQAS
70931,Division 1,1B, NEQAS
39862,Division 1,1B, NEQAS
52025,Division 1,1B, NEQAS
57006,Division 1,1B, NEQAS
5330,Division 1,1A, Pain
72190,Division 1,1A, Pain
67509,Division 1,1A, Pain
76839,Division 1,304 1B, Pharmacy
61874,Division 1,1B, Pharmacy
64371,Division 1,1B, Pharmacy
70249,Division 1,1B, Pharmacy
61875,Division 1,1B, Pharmacy
68217,Division 1,1B, Pharmacy
69063,Division 1,1B, Pharmacy
5344,Division 1,1B, Pharmacy
21804,Division 1,1B, Pharmacy
65284,Division 1,1B, Pharmacy
46770,Division 1,1B, Pharmacy
61876,Division 1,1B, Pharmacy
28143,Division 1,1B, Pharmacy
30906,Division 1,1B, Pharmacy
69880,Division 1,1B, Pharmacy
68219,Division 1,1B, Pharmacy
46890,Division 1,1B, Pharmacy
75246,Division 1,1B, Pharmacy
75801,Division 1,1B, Pharmacy
46953,Division 1,1B, Pharmacy
28661,Division 1,1B, Pharmacy
80807,Division 1,1B, Pharmacy
28568,Division 1,1B, Pharmacy
65285,Division 1,1B, Pharmacy
47051,Division 1,1B, Pharmacy
29323,Division 1,1B, Pharmacy
32577,Division 1,1B, Pharmacy
31270,Division 1,1B, Pharmacy
64368,Division 1,1B, Pharmacy
30422,Division 1,1B, Pharmacy
75726,Division 1,1B, Pharmacy
66191,Division 1,1B, Pharmacy
73620,Division 1,1B, Pharmacy
47426,Division 1,1B, Pharmacy
26291,Division 1,1B, Pharmacy
67999,Division 1,1B, Pharmacy
47504,Division 1,1B, Pharmacy
68329,Division 1,1B, Pharmacy
47508,Division 1,1B, Pharmacy
70894,Division 1,1B, Pharmacy
80819,Division 1,1B, Pharmacy
66721,Division 1,1B, Pharmacy
7466,Division 1,1B, Pharmacy
24848,Division 1,1B, Pharmacy
69511,Division 1,1B, Pharmacy
6002,Division 1,1B, Pharmacy
58339,Division 1,1B, Pharmacy
54673,Division 1,1B, Pharmacy
63784,Division 1,, Pharmacy
28474,Division 1,1B, Pharmacy
62228,Division 1,, Pharmacy
6223,Division 1,1B, Pharmacy
80826,Division 1,1B, Pharmacy
78311,Division 1,1B, Pharmacy
20085,Division 1,1B, Pharmacy
69074,Division 1,1B, Pharmacy
58143,Division 1,1B, Pharmacy
48278,Division 1,1B, Pharmacy
48281,Division 1,1B, Pharmacy
30971,Division 1,1B, Pharmacy
34936,Division 1,1B, Pharmacy
23486,Division 1,1B, Pharmacy
25517,Division 1,1B, Pharmacy
30899,Division 1,1B, Pharmacy
26266,Division 1,1B, Pharmacy
76300,Division 1,1B, Pharmacy
48769,Division 1,1B, Pharmacy
24355,Division 1,1B, Pharmacy
78905,Division 1,1B, Pharmacy
78741,Division 1,1B, Pharmacy
62938,Division 1,1B, Pharmacy
30399,Division 1,1B, Pharmacy
55105,Division 1,1B, Pharmacy
62325,Division 1,1B, Pharmacy
49076,Division 1,1B, Pharmacy
36047,Division 1,1B, Pharmacy
75255,Division 1,1B, Pharmacy
45233,Division 1,1B, Pharmacy
36160,Division 1,1B, Pharmacy
62029,Division 1,1B, Pharmacy
55157,Division 1,1B, Pharmacy
83009,Division 1,1B, Pharmacy
6740,Division 1,1B, Pharmacy
49296,Division 1,1B, Pharmacy
36383,Division 1,1B, Pharmacy
55187,Division 1,1B, Pharmacy
74159,Division 1,1B, Pharmacy
49352,Division 1,1B, Pharmacy
76317,Division 1,1B, Pharmacy
68975,Division 1,1B, Pharmacy
61188,Division 1,1B, Pharmacy
45079,Division 1,1B, Pharmacy
69970,Division 1,1B, Pharmacy
69516,Division 1,1B, Pharmacy
68249,Division 1,1B, Pharmacy
56074,Division 1,1B, Pharmacy
28886,Division 1,1B, Pharmacy
29656,Division 1,1B, Pharmacy
61963,Division 1,1B, Pharmacy
76450,Division 1,1B, Pharmacy
23877,Division 1,1B, Pharmacy
20353,Division 1,1B, Pharmacy
7135,Division 1,1B, Pharmacy
55463,Division 1,1B, Pharmacy
12998,Division 1,1B, Pharmacy
65617,Division 1,1B, Pharmacy
38419,Division 1,1B, Pharmacy
63090,Division 1,1B, Pharmacy
7414,Division 1,1B, Pharmacy
50135,Division 1,1B, Pharmacy
30074,Division 1,1B, Pharmacy
50168,Division 1,1B, Pharmacy
65840,Division 1,, Pharmacy
73647,Division 1,1B, Pharmacy
66304,Division 1,1B, Pharmacy
50243,Division 1,1B, Pharmacy
50374,Division 1,1B, Pharmacy
38349,Division 1,1B, Pharmacy
68987,Division 1,1B, Pharmacy
62486,Division 1,1B, Pharmacy
62137,Division 1,1B, Pharmacy
50471,Division 1,1B, Pharmacy
70047,Division 1,1B, Pharmacy
71251,Division 1,1B, Pharmacy
50710,Division 1,1B, Pharmacy
7756,Division 1,1B, Pharmacy
50768,Division 1,1B, Pharmacy
29460,Division 1,1B, Pharmacy
28600,Division 1,1B, Pharmacy
7874,Division 1,1B, Pharmacy
7902,Division 1,1B, Pharmacy
82401,Division 1,1B, Pharmacy
50987,Division 1,1B, Pharmacy
51041,Division 1,1B, Pharmacy
39548,Division 1,1B, Pharmacy
66691,Division 1,1B, Pharmacy
39670,Division 1,1B, Pharmacy
69424,Division 1,1B, Pharmacy
39815,Division 1,1B, Pharmacy
8174,Division 1,1B, Pharmacy
8182,Division 1,1B, Pharmacy
8225,Division 1,1B, Pharmacy
83873,Division 1,1B, Pharmacy
72871,Division 1,1B, Pharmacy
28660,Division 1,1B, Pharmacy
56096,Division 1,1B, Pharmacy
65188,Division 1,1B, Pharmacy
27625,Division 1,1B, Pharmacy
40333,Division 1,1B, Pharmacy
40403,Division 1,1B, Pharmacy
63108,Division 1,1B, Pharmacy
58242,Division 1,1B, Pharmacy
51693,Division 1,1B, Pharmacy
51700,Division 1,1B, Pharmacy
60974,Division 1,1B, Pharmacy
20169,Division 1,1B, Pharmacy
67266,Division 1,1B, Pharmacy
28901,Division 1,1B, Pharmacy
28350,Division 1,1B, Pharmacy
56324,Division 1,1B, Pharmacy
30182,Division 1,1B, Pharmacy
24401,Division 1,1B, Pharmacy
45770,Division 1,1B, Pharmacy
71270,Division 1,1B, Pharmacy
31593,Division 1,1B, Pharmacy
76012,Division 1,1B, Pharmacy
41461,Division 1,1B, Pharmacy
41462,Division 1,1B, Pharmacy
8738,Division 1,1B, Pharmacy
63807,Division 1,1B, Pharmacy
18853,Division 1,1B, Pharmacy
28549,Division 1,1B, Pharmacy
52246,Division 1,1B, Pharmacy
62052,Division 1,1B, Pharmacy
46339,Division 1,1B, Pharmacy
68278,Division 1,1B, Pharmacy
70991,Division 1,1B, Pharmacy
60957,Division 1,1B, Pharmacy
42282,Division 1,1B, Pharmacy
52602,Division 1,1B, Pharmacy
52605,Division 1,1B, Pharmacy
60983,Division 1,1B, Pharmacy
75362,Division 1,1B, Pharmacy
30440,Division 1,1B, Pharmacy
9017,Division 1,1B, Pharmacy
62170,Division 1,1B, Pharmacy
20603,Division 1,1B, Pharmacy
52703,Division 1,1B, Pharmacy
64756,Division 1,1B, Pharmacy
73670,Division 1,1B, Pharmacy
62158,Division 1,1B, Pharmacy
9063,Division 1,1B, Pharmacy
69108,Division 1,1B, Pharmacy
77532,Division 1,1B, Pharmacy
29927,Division 1,1B, Pharmacy
22497,Division 1,1B, Pharmacy
75709,Division 1,1B, Pharmacy
23288,Division 1,1B, Pharmacy
30064,Division 1,1B, Pharmacy
68485,Division 1,1B, Pharmacy
75712,Division 1,1B, Pharmacy
60987,Division 1,1B, Pharmacy
9287,Division 1,1B, Pharmacy
31012,Division 1,1B, Pharmacy
29562,Division 1,1B, Pharmacy
60988,Division 1,1B, Pharmacy
43469,Division 1,1B, Pharmacy
9363,Division 1,1B, Pharmacy
26373,Division 1,1B, Pharmacy
53471,Division 1,1B, Pharmacy
23215,Division 1,1B, Pharmacy
73112,Division 1,1B, Pharmacy
58632,Division 1,1B, Pharmacy
57135,Division 1,1B, Pharmacy
60994,Division 1,1B, Pharmacy
9679,Division 1,1B, Pharmacy
74186,Division 1,1B, Pharmacy
31002,Division 1,1B, Pharmacy
57222,Division 1,1B, Pharmacy
65975,Division 1,1B, Pharmacy
68291,Division 1,1B, Pharmacy
63435,Division 1,1B, Pharmacy
77058,Division 1,1B, Pharmacy
54262,Division 1,1B, Pharmacy
80773,Division 1,295 1B, Radiology And Medical Physics
77470,Division 1,304 1B, Radiology And Medical Physics
63682,Division 1,304 1B, Radiology And Medical Physics
79854,Division 1,304 1B, Radiology And Medical Physics
73099,Division 1,304 1B, Radiology And Medical Physics
68937,Division 1,1B, Radiology And Medical Physics
54127,Division 1,1B, Radiology And Medical Physics
32003,Division 1,1B, Radiology And Medical Physics
64121,Division 1,1B, Radiology And Medical Physics
61830,Division 1,1B, Radiology And Medical Physics
75757,Division 1,1B, Radiology And Medical Physics
82466,Division 1,1B, Radiology And Medical Physics
5381,Division 1,1B, Radiology And Medical Physics
32165,Division 1,1B, Radiology And Medical Physics
69244,Division 1,1B, Radiology And Medical Physics
61577,Division 1,1B, Radiology And Medical Physics
32253,Division 1,1B, Radiology And Medical Physics
12427,Division 1,1B, Radiology And Medical Physics
68418,Division 1,1B, Radiology And Medical Physics
5462,Division 1,1B, Radiology And Medical Physics
62346,Division 1,1B, Radiology And Medical Physics
29042,Division 1,1B, Radiology And Medical Physics
60937,Division 1,1B, Radiology And Medical Physics
76990,Division 1,1B, Radiology And Medical Physics
32556,Division 1,1B, Radiology And Medical Physics
68735,Division 1,1B, Radiology And Medical Physics
47120,Division 1,1B, Radiology And Medical Physics
62918,Division 1,1B, Radiology And Medical Physics
54408,Division 1,1B, Radiology And Medical Physics
54487,Division 1,1B, Radiology And Medical Physics
12543,Division 1,1B, Radiology And Medical Physics
5755,Division 1,1B, Radiology And Medical Physics
29127,Division 1,1B, Radiology And Medical Physics
47586,Division 1,1B, Radiology And Medical Physics
5855,Division 1,1B, Radiology And Medical Physics
33553,Division 1,1B, Radiology And Medical Physics
76283,Division 1,1B, Radiology And Medical Physics
75019,Division 1,1B, Radiology And Medical Physics
5933,Division 1,1B, Radiology And Medical Physics
5934,Division 1,1B, Radiology And Medical Physics
71288,Division 1,1B, Radiology And Medical Physics
29359,Division 1,1B, Radiology And Medical Physics
45279,Division 1,1B, Radiology And Medical Physics
47862,Division 1,1B, Radiology And Medical Physics
54631,Division 1,1B, Radiology And Medical Physics
23382,Division 1,1B, Radiology And Medical Physics
47937,Division 1,1B, Radiology And Medical Physics
34192,Division 1,1B, Radiology And Medical Physics
45914,Division 1,1B, Radiology And Medical Physics
34356,Division 1,1B, Radiology And Medical Physics
54753,Division 1,1B, Radiology And Medical Physics
25467,Division 1,1B, Radiology And Medical Physics
34506,Division 1,1B, Radiology And Medical Physics
34524,Division 1,1B, Radiology And Medical Physics
54839,Division 1,1B, Radiology And Medical Physics
48130,Division 1,1B, Radiology And Medical Physics
34582,Division 1,1B, Radiology And Medical Physics
6194,Division 1,1B, Radiology And Medical Physics
80828,Division 1,1B, Radiology And Medical Physics
34651,Division 1,1B, Radiology And Medical Physics
34653,Division 1,1B, Radiology And Medical Physics
34714,Division 1,1B, Radiology And Medical Physics
78901,Division 1,1B, Radiology And Medical Physics
61836,Division 1,1B, Radiology And Medical Physics
62728,Division 1,1B, Radiology And Medical Physics
34918,Division 1,1B, Radiology And Medical Physics
25826,Division 1,1B, Radiology And Medical Physics
75742,Division 1,1B, Radiology And Medical Physics
34963,Division 1,1B, Radiology And Medical Physics
34988,Division 1,1B, Radiology And Medical Physics
48385,Division 1,1B, Radiology And Medical Physics
35053,Division 1,1B, Radiology And Medical Physics
76295,Division 1,1B, Radiology And Medical Physics
35142,Division 1,1B, Radiology And Medical Physics
48607,Division 1,1B, Radiology And Medical Physics
69757,Division 1,1B, Radiology And Medical Physics
48685,Division 1,1B, Radiology And Medical Physics
48710,Division 1,1B, Radiology And Medical Physics
6504,Division 1,1B, Radiology And Medical Physics
61897,Division 1,1B, Radiology And Medical Physics
48770,Division 1,1B, Radiology And Medical Physics
75133,Division 1,1B, Radiology And Medical Physics
35509,Division 1,1B, Radiology And Medical Physics
57941,Division 1,1B, Radiology And Medical Physics
6579,Division 1,1B, Radiology And Medical Physics
35726,Division 1,1B, Radiology And Medical Physics
59855,Division 1,1B, Radiology And Medical Physics
64352,Division 1,, Radiology And Medical Physics
19775,Division 1,1B, Radiology And Medical Physics
28511,Division 1,1B, Radiology And Medical Physics
49014,Division 1,1B, Radiology And Medical Physics
27011,Division 1,1B, Radiology And Medical Physics
35956,Division 1,1B, Radiology And Medical Physics
19773,Division 1,1B, Radiology And Medical Physics
35989,Division 1,1B, Radiology And Medical Physics
73637,Division 1,1B, Radiology And Medical Physics
66675,Division 1,1B, Radiology And Medical Physics
49071,Division 1,1B, Radiology And Medical Physics
71821,Division 1,1B, Radiology And Medical Physics
36178,Division 1,1B, Radiology And Medical Physics
68740,Division 1,1B, Radiology And Medical Physics
36255,Division 1,1B, Radiology And Medical Physics
6774,Division 1,1B, Radiology And Medical Physics
6784,Division 1,1B, Radiology And Medical Physics
49300,Division 1,1B, Radiology And Medical Physics
63308,Division 1,1B, Radiology And Medical Physics
61864,Division 1,1B, Radiology And Medical Physics
6813,Division 1,1B, Radiology And Medical Physics
36476,Division 1,1B, Radiology And Medical Physics
55234,Division 1,1B, Radiology And Medical Physics
61838,Division 1,, Radiology And Medical Physics
78483,Division 1,1B, Radiology And Medical Physics
36554,Division 1,1B, Radiology And Medical Physics
28860,Division 1,1B, Radiology And Medical Physics
28041,Division 1,1B, Radiology And Medical Physics
84592,Division 1,1B, Radiology And Medical Physics
28335,Division 1,1B, Radiology And Medical Physics
55356,Division 1,1B, Radiology And Medical Physics
36847,Division 1,1B, Radiology And Medical Physics
49515,Division 1,1B, Radiology And Medical Physics
49519,Division 1,1B, Radiology And Medical Physics
49534,Division 1,1B, Radiology And Medical Physics
75212,Division 1,1B, Radiology And Medical Physics
36947,Division 1,1B, Radiology And Medical Physics
55395,Division 1,1B, Radiology And Medical Physics
7047,Division 1,1B, Radiology And Medical Physics
55420,Division 1,1B, Radiology And Medical Physics
69784,Division 1,1B, Radiology And Medical Physics
85034,Division 1,1B, Radiology And Medical Physics
61098,Division 1,1B, Radiology And Medical Physics
49746,Division 1,1B, Radiology And Medical Physics
49751,Division 1,1B, Radiology And Medical Physics
49760,Division 1,1B, Radiology And Medical Physics
73644,Division 1,1B, Radiology And Medical Physics
37270,Division 1,1B, Radiology And Medical Physics
29154,Division 1,1B, Radiology And Medical Physics
68982,Division 1,1B, Radiology And Medical Physics
7256,Division 1,1B, Radiology And Medical Physics
25650,Division 1,1B, Radiology And Medical Physics
66404,Division 1,1B, Radiology And Medical Physics
67425,Division 1,1B, Radiology And Medical Physics
31611,Division 1,1B, Radiology And Medical Physics
37750,Division 1,1B, Radiology And Medical Physics
7441,Division 1,1B, Radiology And Medical Physics
73522,Division 1,1B, Radiology And Medical Physics
37965,Division 1,1B, Radiology And Medical Physics
50139,Division 1,1B, Radiology And Medical Physics
61839,Division 1,1B, Radiology And Medical Physics
72237,Division 1,1B, Radiology And Medical Physics
50261,Division 1,1B, Radiology And Medical Physics
67350,Division 1,1B, Radiology And Medical Physics
55657,Division 1,1B, Radiology And Medical Physics
38262,Division 1,1B, Radiology And Medical Physics
38395,Division 1,1B, Radiology And Medical Physics
21047,Division 1,1B, Radiology And Medical Physics
50421,Division 1,1B, Radiology And Medical Physics
61731,Division 1,1B, Radiology And Medical Physics
68736,Division 1,1B, Radiology And Medical Physics
65838,Division 1,1B, Radiology And Medical Physics
76611,Division 1,1B, Radiology And Medical Physics
38616,Division 1,1B, Radiology And Medical Physics
60033,Division 1,1B, Radiology And Medical Physics
45278,Division 1,1B, Radiology And Medical Physics
50725,Division 1,1B, Radiology And Medical Physics
30437,Division 1,1B, Radiology And Medical Physics
39194,Division 1,1B, Radiology And Medical Physics
68357,Division 1,1B, Radiology And Medical Physics
79413,Division 1,1B, Radiology And Medical Physics
61576,Division 1,1B, Radiology And Medical Physics
8031,Division 1,1B, Radiology And Medical Physics
51158,Division 1,1B, Radiology And Medical Physics
30080,Division 1,1B, Radiology And Medical Physics
30849,Division 1,1B, Radiology And Medical Physics
39612,Division 1,1B, Radiology And Medical Physics
39667,Division 1,1B, Radiology And Medical Physics
61842,Division 1,1B, Radiology And Medical Physics
8134,Division 1,1B, Radiology And Medical Physics
39770,Division 1,1B, Radiology And Medical Physics
39863,Division 1,1B, Radiology And Medical Physics
39910,Division 1,1B, Radiology And Medical Physics
39975,Division 1,1B, Radiology And Medical Physics
51458,Division 1,1B, Radiology And Medical Physics
40131,Division 1,1B, Radiology And Medical Physics
61951,Division 1,, Radiology And Medical Physics
40266,Division 1,1B, Radiology And Medical Physics
30990,Division 1,1B, Radiology And Medical Physics
31400,Division 1,1B, Radiology And Medical Physics
8327,Division 1,1B, Radiology And Medical Physics
51617,Division 1,1B, Radiology And Medical Physics
64348,Division 1,1B, Radiology And Medical Physics
31091,Division 1,1B, Radiology And Medical Physics
76348,Division 1,1B, Radiology And Medical Physics
